image_id,pixel_variance,color_deviation,is_defective
prod_0000.jpg,46.84194734302778,5.0383495458171135,0
prod_0001.jpg,49.023404886484734,6.911109441588632,0
prod_0002.jpg,32.122724740998194,4.4036202171324454,0
prod_0003.jpg,54.580531577687914,5.930063196583392,0
prod_0004.jpg,59.63145565597725,7.451102294282347,0
prod_0005.jpg,50.72801951554303,3.5626978382815384,0
prod_0006.jpg,49.6774605535271,1.2066421724294485,0
prod_0007.jpg,35.47282579265095,7.268120012934842,0
prod_0008.jpg,38.44838432545174,1.3204658953313722,0
prod_0009.jpg,37.910504215082184,5.942112904088488,0
prod_0010.jpg,58.195166916985755,9.302573857758425,0
prod_0011.jpg,48.31561997048311,5.600085739896508,0
prod_0012.jpg,56.04601621035576,3.809512621402439,0
prod_0013.jpg,40.727453944140684,2.557806619616677,0
prod_0014.jpg,59.02224444619361,4.045000238738548,0
prod_0015.jpg,43.087910909998755,7.03765746826987,0
prod_0016.jpg,66.99611181653597,4.785213756026057,0
prod_0017.jpg,51.8810163045199,4.937792498034253,0
prod_0018.jpg,43.924481938961826,5.384555681059012,0
prod_0019.jpg,60.49486125930377,7.243728041572318,0
prod_0020.jpg,53.98483370867743,1.9520308466225513,0
prod_0021.jpg,67.8923701596305,4.8116756202834505,0
prod_0022.jpg,57.22253034799418,8.531015175043379,0
prod_0023.jpg,50.69775579716216,6.2767147434708,0
prod_0024.jpg,47.202232513440094,6.46409912620171,0
prod_0025.jpg,44.62704528750992,3.912299286863062,0
prod_0026.jpg,57.30062900665094,6.599271976672479,0
prod_0027.jpg,69.71014672596837,3.539411552810104,0
prod_0028.jpg,56.424477951779174,4.459790776682145,0
prod_0029.jpg,38.46900844705622,2.839017548604399,0
prod_0030.jpg,65.40453276464652,5.727571330159462,0
prod_0031.jpg,53.75495834037873,7.8857424515948855,0
prod_0032.jpg,45.418596288915325,8.061078366331213,0
prod_0033.jpg,59.5225915479997,4.352474349478922,0
prod_0034.jpg,50.63331486125198,4.5333420600344985,0
prod_0035.jpg,49.93205707599304,3.1924759048463076,0
prod_0036.jpg,57.40469187986622,5.796651340871785,0
prod_0037.jpg,47.66247645090392,5.050085791561328,0
prod_0038.jpg,49.558429436835205,4.938368290214164,0
prod_0039.jpg,44.465986398571644,8.389971416877458,0
prod_0040.jpg,63.82820427881215,8.364801768541385,0
prod_0041.jpg,55.14345841037562,8.099149932388984,0
prod_0042.jpg,56.289306122369254,3.7259846465281283,0
prod_0043.jpg,58.06727935750398,0.4843634282431504,0
prod_0044.jpg,48.39417542945934,5.272180268667648,0
prod_0045.jpg,40.93111945246835,7.0036531256268155,0
prod_0046.jpg,70.05451001630439,1.64448178230335,0
prod_0047.jpg,57.76890879283833,4.782241388903273,0
prod_0048.jpg,69.67718307447834,3.5127186362085014,0
prod_0049.jpg,52.11003154483628,9.005173006447418,0
prod_0050.jpg,22.064413010981802,5.8067454250976125,0
prod_0051.jpg,46.447683907730045,6.388586696948752,0
prod_0052.jpg,49.77918793613856,3.850637887699322,0
prod_0053.jpg,59.54552731281179,6.357774228447077,0
prod_0054.jpg,65.55358180009922,3.856269418652057,0
prod_0055.jpg,46.046112596011895,5.695451304213287,0
prod_0056.jpg,73.16439680487574,8.344438829969043,0
prod_0057.jpg,33.22657817066195,8.52345560027131,0
prod_0058.jpg,58.46168719616468,7.366144310176271,0
prod_0059.jpg,45.48641550697008,1.6494404795061173,0
prod_0060.jpg,54.7123312609422,6.036249902416741,0
prod_0061.jpg,33.58729654540123,5.014537149478144,0
prod_0062.jpg,48.38552414904886,6.741558627099886,0
prod_0063.jpg,33.53768151817036,7.1310624935964455,0
prod_0064.jpg,54.05612882652614,4.555068438439957,0
prod_0065.jpg,35.34918329435946,9.177574514778588,0
prod_0066.jpg,25.26848421821108,5.741140429199011,0
prod_0067.jpg,50.448937115101224,4.8641786365386475,0
prod_0068.jpg,42.41420370645017,2.8770367405525943,0
prod_0069.jpg,65.2053926278221,4.358403934302713,0
prod_0070.jpg,37.292511622885335,4.093468693327496,0
prod_0071.jpg,39.110945360108346,3.6074786359339472,0
prod_0072.jpg,66.94362980778082,3.4414009330212956,0
prod_0073.jpg,40.36658245843319,5.532054071393862,0
prod_0074.jpg,66.70261807685553,6.071995480198179,0
prod_0075.jpg,37.47233150592702,4.784051022777625,0
prod_0076.jpg,42.639208994461356,3.1272524445877243,0
prod_0077.jpg,60.97186636114804,2.926763928837534,0
prod_0078.jpg,30.125110923745375,2.6881424734785564,0
prod_0079.jpg,50.248842462511334,7.78266985166922,0
prod_0080.jpg,57.28544853465706,5.182133990694082,0
prod_0081.jpg,39.53631411117847,3.9080871358336107,0
prod_0082.jpg,48.49025652053577,5.834645155271725,0
prod_0083.jpg,56.55681467599196,2.4324107227393648,0
prod_0084.jpg,57.42854464049838,7.077418192753157,0
prod_0085.jpg,56.275677655395135,8.115223219077956,0
prod_0086.jpg,51.21843062817063,4.3685611079458635,0
prod_0087.jpg,59.81383238273678,6.383850743024322,0
prod_0088.jpg,40.39419270977035,3.691456615396461,0
prod_0089.jpg,44.95560747154016,5.686060861506578,0
prod_0090.jpg,45.2536706581256,5.005329066740652,0
prod_0091.jpg,56.19842506745931,1.1366943528037696,0
prod_0092.jpg,64.42474081610955,8.114872628429156,0
prod_0093.jpg,38.10912426864577,6.339709337385326,0
prod_0094.jpg,55.5869569816651,5.890008643384698,0
prod_0095.jpg,49.59387055281941,3.196150734664031,0
prod_0096.jpg,40.509238036996585,2.15469276472337,0
prod_0097.jpg,51.775448109148584,1.69719266431118,0
prod_0098.jpg,27.376766039381938,3.8873833201070433,0
prod_0099.jpg,38.44083584033908,4.8354262806905215,0
prod_0100.jpg,58.10424593527762,3.493615992207989,0
prod_0101.jpg,45.95491695452429,4.555635461694016,0
prod_0102.jpg,50.855177661363456,6.309953827418009,0
prod_0103.jpg,55.525454746605014,7.471843737863693,0
prod_0104.jpg,54.09900384652612,2.493630991075691,0
prod_0105.jpg,36.008718156734425,2.882807112889222,0
prod_0106.jpg,46.10047667003576,7.6936976430574715,0
prod_0107.jpg,29.808476801286453,4.138946592640387,0
prod_0108.jpg,46.66980891631272,4.975731383507881,0
prod_0109.jpg,46.659204446249134,3.358488839481354,0
prod_0110.jpg,37.805025716809034,6.025024240139109,0
prod_0111.jpg,75.71096713570631,-0.08719685764861129,0
prod_0112.jpg,59.201944013150126,2.3374843436938115,0
prod_0113.jpg,46.172461495057746,8.27870588372766,0
prod_0114.jpg,47.54597628086047,7.747855893708907,0
prod_0115.jpg,50.95729263763471,6.196880063562968,0
prod_0116.jpg,58.85845944942666,6.096879723116446,0
prod_0117.jpg,42.12343086740553,7.59774835545744,0
prod_0118.jpg,56.253539093719354,7.3157521652568285,0
prod_0119.jpg,48.656559939594786,6.479426690562158,0
prod_0120.jpg,51.5174524956222,5.769769089728308,0
prod_0121.jpg,55.3844335298739,4.917018391591267,0
prod_0122.jpg,39.00681141912223,4.93100073572814,0
prod_0123.jpg,49.646613606145934,3.391314962866435,0
prod_0124.jpg,52.418573190286494,3.462912835084819,0
prod_0125.jpg,45.3191876180277,2.996518005740103,0
prod_0126.jpg,59.47511325996524,3.4168278869742785,0
prod_0127.jpg,44.556687138787076,4.66262511392546,0
prod_0128.jpg,38.94941653955332,1.9540114859644069,0
prod_0129.jpg,43.68285582576743,1.4540665336194656,0
prod_0130.jpg,50.151616314964706,10.107656015682169,0
prod_0131.jpg,52.539486650175036,3.9931372641077707,0
prod_0132.jpg,50.1804198995051,6.705366664337345,0
prod_0133.jpg,46.08454906050154,5.303351004838144,0
