timestamp,vibration,temperature,motor_current,failure_risk
2023-01-01 00:00:00,2.921732027408053,42.89108375732276,2.2064878423575274,0
2023-01-01 01:00:00,3.7502710284300242,65.533346622282,8.34666593448171,0
2023-01-01 02:00:00,4.856671511178057,62.975937556567985,4.026544955542988,0
2023-01-01 03:00:00,2.356927329553494,67.01408503311237,2.94754300146115,0
2023-01-01 04:00:00,3.155325112735354,73.720153270252,4.404845014750447,0
2023-01-01 05:00:00,1.252930324711556,67.16317723394958,4.840888699356457,0
2023-01-01 06:00:00,3.517686086094697,72.40603574296411,5.371943925546584,0
2023-01-01 07:00:00,2.5782926328027127,84.18097645435466,5.879287041722369,1
2023-01-01 08:00:00,2.063875954059238,61.666158382865035,2.8474212771578653,0
2023-01-01 09:00:00,2.6684410155102816,71.73269664130136,4.343673670507945,0
2023-01-01 10:00:00,1.5734908344114902,71.68921819909652,4.048818605400992,0
2023-01-01 11:00:00,1.0489666605062995,56.556514374464825,5.8398212069660875,0
2023-01-01 12:00:00,3.063980200769315,58.87951458500105,4.189715400416328,0
2023-01-01 13:00:00,1.3611514494403958,80.3586967585214,4.560314841402179,0
2023-01-01 14:00:00,1.0823136312509016,47.90591329757572,0.4490166966688238,0
2023-01-01 15:00:00,1.7245684466431896,63.222291780613105,5.62070748521396,0
2023-01-01 16:00:00,0.7284885613224363,68.36064531911373,3.331418641804582,0
2023-01-01 17:00:00,2.6115226066287747,61.30411488419852,4.374729248090738,0
2023-01-01 18:00:00,2.6218545068776087,70.95791747114346,4.489965148411047,0
2023-01-01 19:00:00,2.671779723599344,69.74765967939189,2.4975646922863675,0
2023-01-01 20:00:00,1.9006570259242919,61.79449792706467,4.213695911728191,0
2023-01-01 21:00:00,2.5429534499039166,72.29281054653138,4.21862419947469,0
2023-01-01 22:00:00,2.1197152466321,56.84230089637287,4.433577849972928,0
2023-01-01 23:00:00,2.6430923145029825,50.515105787986606,2.896398947541953,0
2023-01-02 00:00:00,3.2132658718765787,52.78513473628494,1.6747910873315859,0
2023-01-02 01:00:00,2.1776136914518904,66.3949436344005,3.2140025148289872,0
2023-01-02 02:00:00,3.944845523604277,72.7526389888583,1.8605380131078544,0
2023-01-02 03:00:00,2.939223212483388,72.24601099726947,5.21903470074308,0
2023-01-02 04:00:00,2.280093332064705,41.1943822976219,3.270012606241914,0
2023-01-02 05:00:00,1.858684907925011,69.05370148319986,3.9173511439818567,0
2023-01-02 06:00:00,3.5923878665728153,70.67464160903307,4.892639981422223,0
2023-01-02 07:00:00,1.6482329672377714,47.29394796205514,3.7651252674968454,0
2023-01-02 08:00:00,2.1010361825513817,50.31810225007479,4.233136760432513,0
2023-01-02 09:00:00,1.8103126638766134,67.99955547925305,3.169682485455875,0
2023-01-02 10:00:00,3.4429804207805534,66.39765339290071,2.6070530159392864,0
2023-01-02 11:00:00,1.2629875693688832,68.88457053393736,5.969238078732647,0
2023-01-02 12:00:00,3.023715317494469,53.052379085125665,3.798346845556798,0
2023-01-02 13:00:00,2.1976724235554332,68.74316105070102,3.2286768971998763,0
2023-01-02 14:00:00,1.8779368156766316,82.47176352435756,5.417512115622538,0
2023-01-02 15:00:00,2.8138567796973013,59.24054725484823,5.987284680376744,0
2023-01-02 16:00:00,7.684707296658232,128.2957374932634,7.998367803553224,1
2023-01-02 17:00:00,2.7644856823300277,84.74495537279462,3.6063732803032784,0
2023-01-02 18:00:00,3.6789569377522007,89.06975515801827,4.986106107040534,1
2023-01-02 19:00:00,2.710263960369199,52.81722481879778,4.321354965320134,0
2023-01-02 20:00:00,2.209557388471471,64.71608818722443,2.6324787554188758,0
2023-01-02 21:00:00,1.9863196090197937,70.21943172350755,1.7085118133159547,0
2023-01-02 22:00:00,4.092382932119341,67.00116795999718,5.262065878975254,0
2023-01-02 23:00:00,2.841496179342151,76.3736088454086,4.109044664004472,1
2023-01-03 00:00:00,3.3119774196200376,61.577529109244644,2.2295541907157275,0
2023-01-03 01:00:00,2.4339884879758786,72.8268603836686,5.337791753540581,0
2023-01-03 02:00:00,1.7945253754656314,62.79217647044788,4.3318442756545,0
2023-01-03 03:00:00,3.610333809307128,75.41196899183106,3.9978850925700367,0
2023-01-03 04:00:00,1.6463500783855896,61.55755195237284,5.49961309241476,0
2023-01-03 05:00:00,2.8927377990045122,57.1843121994674,2.8604980656883594,0
2023-01-03 06:00:00,2.5345053503067407,75.97335477272307,1.5072717258683115,0
2023-01-03 07:00:00,2.901891867581999,66.65030828223442,2.570796263034667,1
2023-01-03 08:00:00,3.6437816117031767,54.22617302244166,2.035056400510338,0
2023-01-03 09:00:00,3.400892032049991,73.00376064802481,2.9160039061685463,0
2023-01-03 10:00:00,2.0056065648919406,55.77808040492397,4.137578780098422,0
2023-01-03 11:00:00,2.702632143924995,63.486847619960635,7.177133341290267,0
2023-01-03 12:00:00,1.2741328678015762,80.54123107280068,2.667589584119098,0
2023-01-03 13:00:00,1.7198036262585004,80.7593379053334,4.084361798734851,1
2023-01-03 14:00:00,0.9510197322183984,69.97130926027381,4.3125611432516955,0
2023-01-03 15:00:00,0.9346143482368243,61.310885798884954,5.461679171809882,0
2023-01-03 16:00:00,1.5988635908352578,68.64711401873771,6.847534358362365,0
2023-01-03 17:00:00,3.3311630428485683,70.617297313665,6.4401156521520875,0
2023-01-03 18:00:00,2.519661163067954,66.71136527885797,4.090083562085526,0
2023-01-03 19:00:00,3.2288452682697657,82.34009859482573,0.504138585182913,0
2023-01-03 20:00:00,1.4378186632838197,74.02435403469761,3.9302139839023913,0
2023-01-03 21:00:00,2.465387456895422,70.3235286841007,3.0497741979717063,0
2023-01-03 22:00:00,2.206149684904988,68.75566601684649,2.911021475568797,0
2023-01-03 23:00:00,3.1146919396161037,84.00727723489751,4.1085434252064825,0
2023-01-04 00:00:00,3.9709854709754335,55.07506191933621,5.359649179909127,0
2023-01-04 01:00:00,1.9557119408598689,71.9483804147605,2.938047756459267,1
2023-01-04 02:00:00,3.7179642963812105,63.84086161881633,6.332408675150753,0
2023-01-04 03:00:00,2.7305243710926095,73.95456664318534,6.106953537943204,0
2023-01-04 04:00:00,1.8973434541873573,82.19161670901002,5.4177928383218426,0
2023-01-04 05:00:00,4.669564316324593,75.04183504004297,4.269483556695182,0
2023-01-04 06:00:00,1.2534529736250766,58.617647984701854,5.171294067229992,0
2023-01-04 07:00:00,1.6904870412386903,64.29688624803673,2.373379863065696,0
2023-01-04 08:00:00,3.6069393277762587,70.3463192041016,2.4048217185432494,0
2023-01-04 09:00:00,1.2453051743536845,88.80300687369709,4.464796053018218,0
2023-01-04 10:00:00,2.123729605396785,75.4634975029494,5.203987293590231,0
2023-01-04 11:00:00,1.9870125291137128,70.99076648464033,2.916458355772656,0
2023-01-04 12:00:00,4.104140640651965,83.86384109060138,1.9558122916371148,0
2023-01-04 13:00:00,5.083328799883041,56.47991853463787,4.700850426331522,0
2023-01-04 14:00:00,2.3387603443167566,69.94969894564248,5.028154333956676,0
2023-01-04 15:00:00,3.6705592722076963,60.15268901429097,2.998679163016546,0
2023-01-04 16:00:00,1.8955080642115014,50.12983128805109,1.662945858279536,0
2023-01-04 17:00:00,3.5599620951594257,64.88359053404174,5.063405639822102,0
2023-01-04 18:00:00,2.5881074521043335,68.47329945777585,1.269619502247203,0
2023-01-04 19:00:00,3.4363662682676708,88.91857168676299,8.564182502579726,0
2023-01-04 20:00:00,3.243373857153714,116.90506852251585,8.39614791107281,1
2023-01-04 21:00:00,2.7838459803223605,54.72410256994352,4.33040110490937,0
2023-01-04 22:00:00,0.858869998929521,67.13337820895417,2.0170826226386342,0
2023-01-04 23:00:00,4.602235385298065,157.82703893870922,7.036019044582918,1
2023-01-05 00:00:00,3.377468070384384,69.88671654782956,2.814481832889326,0
2023-01-05 01:00:00,1.3693786768423164,56.97623452465483,1.9717999393229508,0
2023-01-05 02:00:00,3.586627977995586,45.646744287764946,2.8771067154639476,0
2023-01-05 03:00:00,3.365032834267822,52.963990073523505,4.989600349535852,0
2023-01-05 04:00:00,2.3611483022644446,67.6043389572543,4.040164491692701,0
2023-01-05 05:00:00,2.6815816179711125,62.74553465941491,3.433331177329391,0
2023-01-05 06:00:00,2.9358086102855085,65.99335717024705,3.5720971455215453,0
2023-01-05 07:00:00,2.1266030494871937,52.29846661523984,6.177961591880994,0
2023-01-05 08:00:00,2.392372974653055,78.28131717553036,3.73598518870687,0
2023-01-05 09:00:00,2.803697965601171,66.6507251164072,6.979894587895796,0
2023-01-05 10:00:00,2.5070052908900062,58.141320169925066,5.295323131280343,0
2023-01-05 11:00:00,4.369751501558431,66.65254212679103,4.049336487440156,0
2023-01-05 12:00:00,1.7322125701068702,57.80447358598673,1.464963453552242,0
2023-01-05 13:00:00,2.6959149804582663,77.62243410847965,5.806614129563995,0
2023-01-05 14:00:00,4.822512714821372,139.6084526928154,2.704516256362723,1
2023-01-05 15:00:00,2.9075296588236133,58.68010306422596,8.437902591010808,0
2023-01-05 16:00:00,2.426033160038889,72.75716463741256,1.7769144424786725,1
2023-01-05 17:00:00,3.8663357292312495,68.89261169851078,1.972556478680655,0
2023-01-05 18:00:00,1.9696827020179768,67.38278879945894,5.992894193130031,0
2023-01-05 19:00:00,0.8352269232358036,83.30514603951825,3.6354821008009224,0
2023-01-05 20:00:00,2.85923899981617,71.19077310736795,8.484038369769245,0
2023-01-05 21:00:00,2.9287989128725256,72.3324748533367,3.3691666131064766,0
2023-01-05 22:00:00,3.042724750171001,56.943652233150345,4.083209083083823,0
2023-01-05 23:00:00,3.0375724755412827,63.221024707293,7.618075201669495,0
2023-01-06 00:00:00,2.273018828399703,56.36804543331474,1.3685968780601465,1
2023-01-06 01:00:00,2.23222470020748,66.97607542283848,4.551362030967722,0
2023-01-06 02:00:00,3.6074530632046633,65.96392560517282,3.7015656259331853,1
2023-01-06 03:00:00,1.7135069136178376,61.636875518231705,3.228304683568347,0
2023-01-06 04:00:00,3.2972479603256026,71.30919833543403,3.923607430837496,0
2023-01-06 05:00:00,1.329478033456286,68.54140323882834,2.6067196533806007,0
2023-01-06 06:00:00,2.3207664750824613,48.69309266919592,3.0411360436013486,0
2023-01-06 07:00:00,1.6524286689898378,79.85930255249977,3.019601643544583,0
2023-01-06 08:00:00,3.0139543270323976,63.964422590553305,7.296381160084332,0
2023-01-06 09:00:00,2.666891745888689,82.06641212098248,1.4560866290083423,0
2023-01-06 10:00:00,2.1190283904787806,72.15868588574477,5.5952317033149646,0
2023-01-06 11:00:00,3.1916044032959734,65.4702249346616,4.9064789314803665,0
2023-01-06 12:00:00,1.5950813551099956,78.37551481282044,7.2455535253590915,0
2023-01-06 13:00:00,0.6434200246452142,69.59446192021123,3.7739422334504282,0
2023-01-06 14:00:00,1.6435852729098963,61.98966123081343,3.522075450948713,0
2023-01-06 15:00:00,1.9430871854198957,57.46040326392865,4.099720533075103,0
2023-01-06 16:00:00,1.9068166160649849,81.23973720486761,6.001334014881146,0
2023-01-06 17:00:00,2.7586592018577907,50.6557806940787,3.2355462413018548,0
2023-01-06 18:00:00,3.6242424718175794,71.06588397226515,4.927644220320119,0
2023-01-06 19:00:00,3.8504776716876545,62.828271089840314,5.910617648140801,0
2023-01-06 20:00:00,1.0393619030631287,71.51844510045402,2.657202971727318,0
2023-01-06 21:00:00,3.285499378955288,80.1278852724462,3.739697991363937,0
2023-01-06 22:00:00,3.2779068929169934,64.52047511111923,3.183978378969262,0
2023-01-06 23:00:00,3.323957994121373,65.06605051212728,4.529862863840401,0
2023-01-07 00:00:00,1.2373708089017166,76.85223554618221,5.06032759433034,0
2023-01-07 01:00:00,1.9014252141723347,64.15260019625504,2.2882003661901815,0
2023-01-07 02:00:00,2.578647805560688,63.27556034687068,3.3533204297661965,0
2023-01-07 03:00:00,1.9147466464282474,53.8881176205837,3.6816820567381336,0
2023-01-07 04:00:00,2.2321246912675665,66.51592912038186,1.2131316399463712,0
2023-01-07 05:00:00,2.532138631995083,57.20072678713144,3.261859581715815,0
2023-01-07 06:00:00,3.3473093916968355,60.04369639472157,3.7376548038406097,0
2023-01-07 07:00:00,2.776651515518729,73.74244197026027,6.496052043954666,0
2023-01-07 08:00:00,2.502653254906809,71.82773603526692,6.186432866636606,0
2023-01-07 09:00:00,3.217074799323754,61.8847347618391,3.1793237487972643,0
2023-01-07 10:00:00,2.1397412951891646,70.63998350041503,4.977976852965393,0
2023-01-07 11:00:00,3.51404617659887,73.26764961540104,2.5298026875766313,0
2023-01-07 12:00:00,4.2060616562232855,70.62118686834646,7.1027361161733165,0
2023-01-07 13:00:00,3.206016607554792,53.56596642650156,5.52554518083021,0
2023-01-07 14:00:00,2.7539330512976816,62.15562092221139,4.463251172596107,0
2023-01-07 15:00:00,2.479409636369982,75.01695926430808,2.2764353887096944,0
2023-01-07 16:00:00,2.144643502931709,73.52466728872328,3.6632678565498926,0
2023-01-07 17:00:00,1.7065658640571613,60.41303577555901,1.9710175054357433,0
2023-01-07 18:00:00,4.591146160816445,51.94114569184745,4.312395666568432,0
2023-01-07 19:00:00,1.344998855887829,67.54827544903893,6.618900818948884,0
